 checked,uploaded,# of Activities,Activity Name (English),Activity Name (Chinese),Organization Name (English),Organization Name (Chinese),Organization Origin,Chinese Partner Unit (CPU) (English),CPU (Chinese),Field of Work,Provinces,Activity Location (English),Activity Location (Chinese),Start Date,End Date,Dates of Activity,Website EN,Website CH,CPU Type,CPU Professional Supervisory Unit (English),CPU Professional Supervisory Unit (Chinese),Direct Registration?,Multiple NGOs or CPUs?,Month,Aging,Agriculture,Animal Protection,Arts and Culture,Civil Society Capacity Building,Disabilities,Disaster Relief,Economic Development,Education,Energy,Environment,Ethnic Affairs,Gender Issues,Health,Human Rights,Infrastructure,International Relations/Exchange,Labor,Law and Governance,LGBTQ Issues,Media,Migrants,Poverty Alleviation,Religion,Rural Issues/Development,Science and Technology,Sport,Tourism,Trade,Urban Issues/Development,Youth,Field Unknown,Length in days,Length in months,All of China,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Xinjiang Bingtuan,Yunnan,Zhejiang,Location Unknown,Sum sectors,Sum provinces,,Int'l locations,civil affairs,Education,science and tech,health and fam planning,intellectual property,environment,poverty alleviation,youth league,agriculture,commerce,religion,"culture, arts",disabilities,women,forestry,Taiwan,others,unknown,num of entry per row,CPU's PSU sector (spelled out),CPU province,CPU PSU highest-level body,CPU PSU hierarchy level ,Prefecture(s),County / Counties
x,x,1,"""Chinese Culture and Sustainable Development"" Academic Forum",“中华文化与可持续发展”学术研讨会,Foundation of Chinese Culture for Sustainable Development,财团法人中华文化永续发展基金会,Taiwan,"Institute for Sustainable Development Goals, Tsinghua University",清华大学全球可持续发展研究院,"Arts and Culture, Environment",Beijing,Beijing City,北京市,2019-11-15,2019-11-15,2019.11.15-2019.11.15,N/A,http://www.fccsd.org.tw/intro,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,6,2019 “Lee and Li Trophy” Model Court Competition and Scholarship Presentation,2019年“理律杯”模拟法庭竞赛活动及奖学金颁发,Lee and Li Foundation,财团法人理律文教基金会,Taiwan,Tsinghua University School of Law,清华大学法学院,"Education, Law and Governance",Beijing,Beijing City,北京市,2019-11-15,2020-11-14,2019.11.15-2020.11.14,N/A,http://www.leeandli.org.tw/,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,365,11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,2019-2020 Lions Friends Good Deeds Activities,2019-2020年狮友善行显光明活动,Hong Kong South Lions Club,香港港南狮子会,Hong Kong,Guangdong Province Fengkai Hospital of Traditional Chinese Medicine,广东省封开县中医院,Health,Guangdong,Guangdong Province,广东省,2019-11-15,2020-11-14,2019.11.15-2020.11.14,N/A,http://www.e-clubhouse.org/sites/south/index.php,Hospital or Medical Center,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,365,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,1,Macau Junior College Students Entering the Greater Bay Area,澳门大专生走进大湾区,General Association of Chinese Students of Macao,澳门中华学生联合总会,Macau,"Guangzhou Province, Haizhu District Qingjuan Youth Development Service Center",广州市海珠区青隽青少年发展服务中心,"Education, International Relations/Exchange",Guangdong,Guangdong Province,广东省,2019-11-16,2019-11-17,2019.11.16-2019.11.17,N/A,http://aecm.org.mo/,Unknown,Unknown,Unknown,,,35,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,Establishing China Financial Risk Management Experts with the Global Association of Risk Professionals,与全球风险管理专业人士协会成立中国金融风险管理专家,Global Association of Risk Professionals,全球风险管理专业人士协会,United States,"National Finance and Development Laboratory, Institute of Finance, Chinese Academy of Social Sciences",中国社科院金融研究所国家金融与发展实验室,Economic Development,Beijing,Beijing City,北京市,2019-11-17,2019-11-17,2019.11.17-2019.11.17,https://www.garp.org/#!/home,https://www.garp.org/#!/china,Think Tank or Research Institution,Not Applicable,Not Applicable,,,35,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,3,Cooperation Group Meeting,国际戏剧协会合作组织会议,International Theatre Institute,国际戏剧协会,France,Shanghai Theatre Academy,上海戏剧学院,Arts and Culture,Shanghai,Shanghai City,上海市,2019-11-17,2019-11-21,2019.11.17-2019.11.21,https://www.iti-worldwide.org/chin/iti.html,https://www.iti-worldwide.org/chin/index.html,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,5,Greater Bay Area Youth Hand in Hand ‧ With Common Aspirations Celebrate the 70th Anniversary of New China and the Return of Macau to the Homeland,湾区青年手牵手‧同心庆新中国成立七十周年、澳门回归,Macao Youth Volunteers Association,澳门青年志愿者协会,Macau,Zhuhai City Youth Volunteers Association,珠海市青年志愿者协会,"International Relations/Exchange, Youth",Guangdong,Guangdong Province,广东省,2019-11-17,2019-11-17,2019.11.17-2019.11.17,N/A,https://www.facebook.com/Macau.MYVA/,Unknown,Unknown,Unknown,,,35,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,5,Greater Bay Area Youth Hand in Hand ‧ Volunteer Service Exchange Class,湾区青年手牵手-志愿服务交流汇,Macao Youth Volunteers Association,澳门青年志愿者协会,Macau,"Zhuhai City, Xiangzhou District Volunteers Association",珠海市香洲区义务工作者联合会,"International Relations/Exchange, Youth",Guangdong,Guangdong Province,广东省,2019-11-17,2019-11-17,2019.11.17-2019.11.17,N/A,https://www.facebook.com/Macau.MYVA/,Unknown,Unknown,Unknown,,,35,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,5,Beijing Normal University Xu Shubin Wei Qingxian Physics Talents Fund,北京师范大学徐树彬魏清仙物理学人才基金,Xu Family Charitable Foundation,徐氏家族慈善基金会,Hong Kong,Beijing Normal University Education Foundation,北京师范大学教育基金会,Education,Beijing,Beijing City,北京市,2019-11-18,2020-11-17,2019.11.18-2020.11.17,http://www.xufoundation.org/en/index_EN.html,http://www.xufoundation.org/,Non-profit or Foundation,Beijing Commission of Education,北京市教育委员会,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,365,11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,5,Beijing Normal University Wei Qingxian Education Charitable Fund,北京师范大学魏清仙教育慈善基金,Xu Family Charitable Foundation,徐氏家族慈善基金会,Hong Kong,Beijing Normal University Education Foundation,北京师范大学教育基金会,Education,Beijing,Beijing City,北京市,2019-11-18,2020-11-17,2019.11.18-2020.11.17,http://www.xufoundation.org/en/index_EN.html,http://www.xufoundation.org/,Non-profit or Foundation,Beijing Commission of Education,北京市教育委员会,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,365,11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,18,2018 Chiang Chen Scholarship Selection and Provision Activity,2018年蒋震奖学金评选发放活动,Chiang Chen Industrial Charity Foundation,蒋震工业慈善基金会（香港）有限公司,Hong Kong,China Foreign Affairs University President's Office,外交学院院长办公室,Education,Beijing,Beijing City,北京市,2019-11-18,2019-12-17,2019.11.18-2019.12.17,,,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,29,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,15,2019 Taishan City Bright Sight Activity,2019年台山市光明行动,Toi Shan Association of Hong Kong Charitable Foundation Limited,香港台山商会慈善机构有限公司,Hong Kong,Taishan City Disabled Persons’ Federation,台山市残疾人联合会办公室,Health,Guangdong,Guangdong Province,广东省,2019-11-18,2019-12-31,2019.11.18-2019.12.31,N/A,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,43,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,6,Visit to Huaiji County to Begin Student Financial Aid Activities,香港荃工校友会慈善基金到怀集县开展助学活动,Tsuen Wan Government Secondary Technical School Alumni Association Charitable Foundation Limited,香港荃湾官立工业中学校友会慈善基金有限公司,Hong Kong,Huaiji County Education Bureau Student Financial Aid Management Center,怀集县教育局学生资助管理中心,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province,广东省,2019-11-18,2020-11-17,2019.11.18-2020.11.17,N/A,http://www.twtsaacf.org/,Party or Government Entity,Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,365,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,1,Chongqing Energy Industry Technical College and Japanese School Sign Cooperation Agreement,重庆市科能高级技工学校与日本学校签订校校合作协议,Health Care and Welfare Cooperation and Assistance Center,NPO（非营利性组织）法人cocoile医疗护理福祉合作支援中心,Japan,Chongqing Energy Industry Technical College,重庆能源工业技师学院,"Education, International Relations/Exchange, Science and Technology",Chongqing,Chongqing City,重庆市,11/19/19,11/18/20,2019.11.19-2020.11.18,N/A,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,365,11,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,4,Intelligent Nurture China • Early Childhood Nurturing Test Point 2019-2020,慧育中国•儿童早期养育试点2019-2020,Prudence Foundation,保诚亚洲公益基金,Hong Kong,China Development Research Foundation,中国发展研究基金会,Youth,Sichuan,Sichuan Province,四川省,2019-11-20,2020-11-19,2019.11.20-2020.11.19,https://www.prudentialcorporation-asia.com/corp/prudential-pca/en/our-foundation/,N/A,Non-profit or Foundation,State Council Development Research Center,国务院发展研究中心,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,365,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,1,"Visit to Guangdong Province, Jiangmen City, Xinhui District to Offer Volunteer Medical Consultation ",澳大利亚“光明之行”赴中国广东省江门市新会区义诊,China Vision,光明之行,Australia,"Jiangmen City, Xinhui District People's Hospital",江门市新会区人民医院,Health,Guangdong,Guangdong Province,广东省,2019-11-20,2019-12-31,2019.11.20-2019.12.31,N/A,N/A,Hospital or Medical Center,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,41,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,2,2019 Desheng Village Poverty Alleviation and Construction Program,惠明慈善基金有限公司2019年德胜村扶贫援建项目,Huiming Charitable Foundation,惠明慈善基金有限公司,Hong Kong,Huaping County People's Government Poverty Alleviation and Development Office,华坪县人民政府扶贫开发办公室,"Infrastructure, Poverty Alleviation",Yunnan,Yunnan Province,云南省,2019-11-20,2020-01-20,2019.11.20-2020.01.20,N/A,http://www.chinawmf.org.cn/,Party or Government Entity,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,61,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,5,"Ambulance and Medical Equipment Donation to Jiangmen City, Xinhui District, Siqian People’s Hospital",江门市新会区司前人民医院捐赠救护车及医疗设备活动,Macau Xin Hui Si Qian Natives Association,澳门新会司前同乡会,Macau,"Jiangmen City, Xinhui District Siqian People’s Hospital",江门市新会区司前人民医院,Health,Guangdong,Guangdong Province,广东省,2019-11-20,2019-12-31,2019.11.20-2019.12.31,N/A,N/A,Hospital or Medical Center,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,41,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,5,Siqian Town 2019 Macau Xin Hui Si Qian Natives Association Student Financial Aid Activity,司前镇2019年澳门新会司前同乡会助学活动,Macau Xin Hui Si Qian Natives Association,澳门新会司前同乡会,Macau,"Jiangmen City, Xinhui District, Siqian Town Community Affairs Office",江门市新会区司前镇社会事务办,"Education, Poverty Alleviation",Guangdong,Guangdong Province,广东省,2019-11-20,2019-12-31,2019.11.20-2019.12.31,N/A,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,41,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,19,Fund to Establish Juvenile Classes,少年班建设基金,CAF America,美国慈善援助基金会,United States,University of Science and Technology of China Education Foundation,中国科学技术大学教育基金会,"Education, Youth",Anhui,Anhui Province,安徽省,2019-11-20,2020-06-30,2019.11.20-2020.06.30,https://www.cafamerica.org/,N/A,Non-Profit or Foundation,Anhui Department of Education,安徽省教育厅,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,223,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,Schwarzman Scholars at Tsinghua University Program,清华大学苏世民项目,Stephen A. Schwarzman Education Foundation,苏世民教育基金会,United States,Tsinghua University Education Foundation,清华大学教育基金会,"Education, International Relations/Exchange",Beijing,Beijing City,北京市,2019-11-20,2020-11-19,2019.11.20-2020.11.19,http://www.schwarzmanscholars.org/terms-of-use/,N/A,Non-profit or Foundation,Ministry of Education,教育部,,,35,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,365,11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,29,2019 Hope Project Activity Series,2019年希望工程苗圃行动系列活动,Sowers Action,苗圃行动,Hong Kong,Guangdong Youth Development Foundation,广东省青少年发展基金会,Education,Guangdong,Guangdong Province,广东省,2019-11-20,2020-10-31,2019.11.20-2020.10.31,http://www.sowers.org.hk/eng/index.php,http://www.sowers.org.hk/,Non-profit or Foundation,Unknown,Unknown,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,346,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,"Donations of Medical Equipment to Jiangmen City, Xinhui District, Siqian People’s Hospital",江门市新会区司前人民医院捐赠医疗设备活动,Meg-Star Charity,钜星国际慈善会,Macau,"Jiangmen City, Xinhui District Siqian People’s Hospital",江门市新会区司前人民医院,Health,Guangdong,Guangdong Province,广东省,2019-11-20,2019-12-31,2019.11.20-2019.12.31,https://www.meg-star.mo/en/charity/,https://www.meg-star.mo/tc/charity/,Hospital or Medical Center,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,41,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,20,Teacher Condolences Contribution,香港余氏宗亲会教师慰问金捐赠活动,The Hong Kong Yue Clansman Association,香港余氏宗亲会,Hong Kong,Taishan City Wuxi Middle School,台山市武溪中学,Education,Guangdong,Guangdong Province,广东省,2019-11-20,2019-11-30,2019.11.20-2019.11.30,N/A,http://hkyues.com/?o=article&a=view&id=1613,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,10,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,3,2019 Annual Meeting,2019亚洲咖啡年会,Asian Coffee Association,亚洲咖啡协会,Sri Lanka,Coffee Engineering Research Center of China,中国咖啡工程研究中心,Trade,Yunnan,Yunnan Province,云南省,2019-11-21,2019-11-23,2019.11.21-2019.11.23,N/A,N/A,Think Tank or Research Institution,Not Applicable,Not Applicable,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,2,Gansu War on Poverty Sustainable Comprehensive Development Program,甘肃扶贫攻坚可持续综合发展项目,Islamic Relief,伊斯兰国际救援组织,United Kingdom,Gansu International Economic and Technology Cooperation Among the People Promotion Association,甘肃省国际经济技术合作民间促进会,"Economic Development, Environment, Poverty Alleviation",Gansu,Gansu Province,甘肃省,2019-11-21,2020-11-20,2019.11.21-2020.11.20,http://irusa.org/,N/A,Non-profit or Foundation,Gansu Province Department of Commerce,甘肃省商务厅,,,35,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,365,11,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,The 7th International Symposium,在华澳大利亚研究基金会第七届国际学术研讨会会议,Foundation for Australian Studies in China,在华澳大利亚研究基金会,Australia,Suzhou Dushuhu Venture Development Center,苏州独墅湖创业发展中心,"Education, International Relations/Exchange",Jiangsu,Jiangsu Province,江苏省,2019-11-21,2019-11-24,2019.11.21-2019.11.24,http://www.fasic.org.au/,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,Tan Chongguang Teaching Award and Student Financial Aid Scholarship Award Ceremony,美国诚助基金会谭崇光奖教奖助学金颁发仪式,American Chengzhu Foundation,美国诚助基金会,United States,"Jiangmen City, Xinhui No.1 Middle School",江门市新会第一中学,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province,广东省,2019-11-21,2019-11-30,2019.11.21-2019.11.30,N/A,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,9,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,2019 “American Chengzhu Foundation Tan Chongguang Student Financial Aid Scholarship” Award Ceremony,2019年“美国诚助基金会谭崇光奖助学金”颁发仪式,American Chengzhu Foundation,美国诚助基金会,United States,"Jiangmen City, Xinhui No.4 Middle School",江门市新会第四中学,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province,广东省,2019-11-21,2019-11-30,2019.11.21-2019.11.30,N/A,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,35,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,9,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,12,"Ocean University of China ""AEON Scholarship,"" ""AEON Cup"" Japanese Speech Competition",中国海洋大学“永旺奖学金”、“永旺杯”日语演讲比赛,AEON 1% Club Foundation,公益财团法人永旺1%俱乐部,Japan,Ocean University of China Education Fund,山东省中国海洋大学教育基金会,Education,Shandong,Shandong Province,山东省,2019-11-22,2020-07-22,2019.11.22-2020.07.22,http://aeon1p.or.jp/1p/en/,N/A,Non-profit or Foundation,Shandong Department of Education,山东省教育厅,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,243,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,Fourth Nanjing Forum (Nanjing Forum 2019),第四届南京论坛 （南京论坛2019）,Chey Institute for Advanced Studies,崔钟贤学术院,South Korea,Nanjing University Education Foundation,南京大学教育发展基金会,International Relations/Exchange,Jiangsu,Jiangsu Province,江苏省,2019-11-22,2019-12-31,2019.11.22-2019.12.31,N/A,N/A,Non-profit or Foundation,Jiangsu Department of Education,江苏省教育厅,,,35,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,39,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,3,November 2019 Visit to Follow up on Program Progress,2019年11月玉清到访跟进项目进度,Yuk Ching Charity Trust,玉清慈善基金受托人法团,Hong Kong,"Shaoguan City, Qujiang District Volunteer Association",韶关市曲江区志愿者协会,Unknown,Guangdong,Guangdong Province,广东省,2019-11-22,2019-11-24,2019.11.22-2019.11.24,N/A,N/A,Non-profit or Foundation,Unknown,Unknown,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,3,Fudan University Huacang Scholarship Program,复旦大学华藏奖学金项目,Hong Kong Buddhist Education Foundation Limited,香港佛陀教育协会有限公司,Hong Kong,Fudan University Education Development Foundation,上海复旦大学教育发展基金会,Education,Shanghai,Shanghai City,上海市,2019-11-22,2020-08-28,2019.11.22-2020.08.28,N/A,http://www.amtbhk.com/,Non-profit or Foundation,Shanghai Commission of Education,上海市教育委员会,,,35,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,280,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,28,Huizhou Cihang Charitable Association Partners with U-Hearts to Visit Six Provinces to Carry out Student Financial Aid,惠州慈航联合香港两地一心到国内六省开展助学活动,U-Hearts,两地一心,Hong Kong,Huizhou Cihang Charitable Association,惠州市慈航公益协会,"Education, Poverty Alleviation","Guangdong, Guangxi, Guizhou, Jiangxi, Yunnan",Jiangxi Province / Guizhou Province / Yunnan Province / Guangxi Zhuang Autonomous Region / Guangdong Province,"江西省,贵州省,云南省,甘肃省,广西壮族自治区,广东省",2019-11-23,2020-11-22,2019.11.23-2020.11.22,http://www.u-hearts.org/us/,http://www.u-hearts.org/cn/,Non-profit or Foundation,Unknown,Unknown,,,35,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,365,11,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,x,1,2019 Daliang Best Wishes Activity,濠江中央狮子会（澳门）2019大良慰问活动,Lions Club Macau Central,濠江中央狮子会,Macau,"Foshan City, Shunde District, Daliang Charitable Association",佛山市顺德区大良慈善会,International Relations/Exchange,Guangdong,Guangdong Province,广东省,2019-11-23,2019-11-23,2019.11.23-2019.11.23,N/A,N/A,Non-profit or Foundation,"Foshan City, Shunde District, Daliang Street Bureau of Human Resources and Social Security",佛山市顺德区大良街道人力资源和社会保障局 ,,,35,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,Chinese House Cat Beauty Contest,中国宠物猫选美秀,The Cat Fanciers' Association,爱猫者协会,United States,"Shanghai City, Hongkou District Commercial Association",上海市虹口区商业联合会,Unknown,Shanghai,Shanghai City,上海市,2019-11-23,2020-04-30,2019.11.23-2020.04.30,http://cfa.org/,N/A,Non-profit or Foundation,"Shanghai City, Hongkou District Commission of Commerce",上海市虹口区商务委员会,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,159,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
